# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
dct-tonopah-maricopa-638-acre-rezoning-az-2026-04-15,datacentertracker,local,AZ,04,Tonopah (Maricopa County),county,zoning_exclusion,restriction,enacted,2026-04-15,,33.4942,-112.941,source_dataset,04013,Maricopa County,True,"On April 15, 2026, the Maricopa County Board of Supervisors approved a request to rezone a 638-acre site at the northeast corner of 491st Avenue and Thomas Road outside Tonopah (west of Phoenix). The site is approved for up to nine… (datacentertracker.org)",datacentertracker.org,https://www.datacenterdynamics.com/en/news/225-million-sq-ft-data-center-campus-proposed-outside-phoenix-arizona/,
dct-tucson-az-zoning-2026-02,datacentertracker,local,AZ,04,Tucson,municipality,zoning_exclusion,restriction,pending,2026-06-17,,32.2226,-110.9747,source_dataset,04019,Pima County,False,"Tucson, Arizona is advancing a Unified Development Code (UDC) amendment to regulate data centers. The proposed amendment requires a minimum 400 ft setback from residential uses, mandates a developer-hosted neighborhood meeting, eliminates… (datacentertracker.org)",datacentertracker.org,https://www.kjzz.org/fronteras-desk/2026-03-30/tucson-public-has-until-end-of-month-to-weigh-in-on-proposed-amendment-for-data-centers,
ca-calipatria-undated,moratorium_nation,local,CA,06,Calipatria (city),municipality,moratorium,restriction,pending,,,33.12558,-115.51403,source_dataset,06025,Imperial County,False,"1825-day data-center moratorium, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-calipatria-ca-moratorium-introduced-2026-05-12,datacentertracker,local,CA,06,"Calipatria City Council (Imperial County — interim 5-year moratorium introduced), CA",municipality,moratorium,restriction,pending,2026-05-12,,33.1256,-115.5142,source_dataset,06025,Imperial County,False,Calipatria City Council voted 4-0 to advance an interim urgency ordinance for a temporary 5-year moratorium on large-scale data center approval/permitting/construction — the first Imperial County-area jurisdiction to formally consider… (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-brawley-ca-moratorium-2026-05-19,datacentertracker,local,CA,06,"City of Brawley (data center moratorium passed 3-2), CA",municipality,moratorium,restriction,enacted,2026-05-19,,32.9787,-115.5303,source_dataset,06025,Imperial County,False,"On May 19, 2026, the Brawley City Council voted 3-2 (Grass and Kelley dissenting) to approve Ordinance No. 2026-03, an immediate moratorium on data centers requiring more than 50 MW of electrical demand or exceeding 250,000 sq ft of gross… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-imperial-city-ca-moratorium-2026-05-20,datacentertracker,local,CA,06,"City of Imperial (hyperscale data center moratorium advancing), CA",municipality,moratorium,restriction,pending,2026-05-20,,32.8475,-115.5694,source_dataset,06025,Imperial County,False,"On May 20, 2026, the City of Imperial council voted 4-0 to direct staff to return with a moratorium on hyperscale data centers within city limits; the item returned June 3 with the council moving to advance it (Mayor Ida Obeso: 'we have a… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-city-of-industry-ca-zoning-2025,datacentertracker,local,CA,06,City of Industry,municipality,zoning_exclusion,restriction,enacted,2025-01-15,,34.0197,-117.9587,source_dataset,06037,Los Angeles County,False,City of Industry's Planning Commission voted in December 2025 to recommend zoning changes allowing data centers citywide (proposed by EdgeCore) (62 acres). City Manager Joshua Nelson wrote in May 2025 that the city was 'working on a change… (datacentertracker.org),datacentertracker.org,https://investigatela.org/2026/03/02/city-of-industry-discussed-data-center-sites-months-before-zoning-vote/,
ca-coachella-2026,moratorium_nation,local,CA,06,Coachella (city),municipality,moratorium,restriction,in_force,2026-06-04,,33.6795,-116.17628,source_dataset,06065,Riverside County,False,"Data-center moratorium, adopted 2026-06-04, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-desert-hot-springs-2026,moratorium_nation,local,CA,06,Desert Hot Springs (city),municipality,moratorium,restriction,in_force,2026-06-16,,33.96112,-116.50168,source_dataset,06065,Riverside County,False,"45-day data-center moratorium, adopted 2026-06-16, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-el-monte-2026,moratorium_nation,local,CA,06,El Monte (city),municipality,moratorium,restriction,in_force,2026-03-18,,34.07516,-118.03685,source_dataset,06037,Los Angeles County,False,"45-day data-center moratorium, adopted 2026-03-18, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-gilroy-ca-2025-07-03,datacentertracker,local,CA,06,Gilroy,municipality,zoning_exclusion,restriction,enacted,2026-06-15,,37.0058,-121.5683,source_dataset,06085,Santa Clara County,False,"Amazon Web Services received approval on July 3, 2025 for a 218,000 sq ft, 49 MW data center requiring 25 emergency generators on a 56-acre site in Gilroy, California. Two Change.org petitions were created — one to stop the project and… (datacentertracker.org)",datacentertracker.org,https://www.change.org/p/stop-the-ai-data-centers-in-gilroy,
ca-imperial-2026,moratorium_nation,local,CA,06,Imperial (city),municipality,moratorium,restriction,expired,2026-06-03,,33.03055,-115.35957,source_dataset,06025,Imperial County,False,"45-day data-center moratorium, adopted 2026-06-03, since expired (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-imperial-county-2026,moratorium_nation,local,CA,06,Imperial County,county,moratorium,restriction,in_force,2026-06-17,,33.03055,-115.35957,source_dataset,06025,Imperial County,True,"45-day data-center moratorium, adopted 2026-06-17, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-imperial-county-ca-moratorium-by-right-2026-06-02,datacentertracker,local,CA,06,"Imperial County (data center moratorium + by-right elimination advancing), CA",county,moratorium,restriction,enacted,2026-06-16,,32.792,-115.5631,source_dataset,06025,Imperial County,True,"On June 2, 2026, after 1+ hour of public comment and 296 emailed comments, the Imperial County Board of Supervisors declined to adopt staff-drafted 'Data Center Development Guidelines' (21 safeguards including elimination of by-right… (datacentertracker.org)",datacentertracker.org,https://inewsource.org/2026/07/14/data-center-moratorium-imperial-county/,
ca-indio-2026,moratorium_nation,local,CA,06,Indio (city),municipality,moratorium,restriction,in_force,2026-06-03,,33.71928,-116.21881,source_dataset,06065,Riverside County,False,"45-day data-center moratorium, adopted 2026-06-03, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-irwindale-undated,moratorium_nation,local,CA,06,Irwindale (city),municipality,moratorium,restriction,pending,,,34.10699,-117.93421,source_dataset,06037,Los Angeles County,False,"45-day data-center moratorium, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-montebello-2026,moratorium_nation,local,CA,06,Montebello (city),municipality,moratorium,restriction,expired,2026-02-11,,34.01594,-118.11198,source_dataset,06037,Los Angeles County,False,"45-day data-center moratorium, adopted 2026-02-11, since expired (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ca-monterey-park-2026,moratorium_nation,local,CA,06,Monterey Park (city),municipality,moratorium,restriction,replaced,2026-01-21,,34.05152,-118.12981,source_dataset,06037,Los Angeles County,False,"45-day data-center moratorium, adopted 2026-01-21, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-monterey-park-ca-ballot-ban-2026-06,datacentertracker,local,CA,06,Monterey Park (permanent ballot ban),municipality,zoning_exclusion,restriction,pending,2026-03-04,,34.0625,-118.1228,source_dataset,06037,Los Angeles County,False,"Monterey Park, California, City Council voted unanimously to place a permanent data center ban on the June 2, 2026 ballot (by HMC Capital / HMC StratCap). If approved by voters, it would permanently ban all data centers citywide — an… (datacentertracker.org)",datacentertracker.org,https://www.montereypark.ca.gov/m/newsflash/home/detail/1306,
ca-oakley-2026,moratorium_nation,local,CA,06,Oakley (city),municipality,moratorium,restriction,in_force,2026-04-14,,37.99742,-121.71245,source_dataset,06013,Contra Costa County,False,"45-day data-center moratorium, adopted 2026-04-14, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-santa-clara-ca-2024-03-06,datacentertracker,local,CA,06,Santa Clara (GI Partners),municipality,zoning_exclusion,restriction,enacted,2024-03-06,,37.354,-121.955,source_dataset,06085,Santa Clara County,False,"Santa Clara Planning Commission denied a 72MW data center permit at 2805 Bowers Ave (3-2 in favor; failed the required 4-vote majority, so the permit was denied). Chair noted the city has 50+ data centers consuming 60% of its energy and… (datacentertracker.org)",datacentertracker.org,https://www.svvoice.com/planning-commission-blocks-data-center-project/,
co-archuleta-county-2026,moratorium_nation,local,CO,08,Archuleta County,county,moratorium,restriction,in_force,2026-06-16,,37.1996,-107.08425,source_dataset,08007,Archuleta County,True,"180-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-boulder-county-2026,moratorium_nation,local,CO,08,Boulder County,county,moratorium,restriction,in_force,2026-06-02,,40.10256,-105.36321,source_dataset,08013,Boulder County,True,"180-day data-center moratorium, adopted 2026-06-02, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-broomfield-2026,moratorium_nation,local,CO,08,Broomfield (city),municipality,moratorium,restriction,in_force,2026-07-07,,39.9404,-105.05208,source_dataset,08014,Broomfield County,False,"548-day data-center moratorium, adopted 2026-07-07, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-buena-vista-2026,moratorium_nation,local,CO,08,Buena Vista (town),municipality,moratorium,restriction,in_force,2026-06-09,,38.84222,-106.13113,source_dataset,08015,Chaffee County,False,"Data-center moratorium running to a set end date, adopted 2026-06-09, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-delta-county-2026,moratorium_nation,local,CO,08,Delta County,county,moratorium,restriction,in_force,2026-07-07,,38.83688,-107.85683,source_dataset,08029,Delta County,True,"Data-center moratorium running to a set end date, adopted 2026-07-07, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-denver-co-2026-02-24,datacentertracker,local,CO,08,Denver,municipality,moratorium,restriction,in_force,2026-02-24,,39.7392,-104.9903,source_dataset,08031,Denver County,True,"Denver City Council planning committee approved on March 31, 2026 a measure for a one-year moratorium on acceptance/processing of data center permit and site development applications. First reading before full City Council was held April… (datacentertracker.org)",datacentertracker.org,https://www.denvergazette.com/2026/03/31/denver-proposes-yearlong-moratorium-on-new-data-centers/,
co-denver-2026,moratorium_nation,local,CO,08,Denver (city),municipality,moratorium,restriction,in_force,2026-05-18,,39.73924,-104.98486,source_dataset,08031,Denver County,True,"365-day data-center moratorium, adopted 2026-05-18, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-hudson-2026,moratorium_nation,local,CO,08,Hudson (town),municipality,moratorium,restriction,in_force,2026-07-01,,40.07344,-104.64299,source_dataset,08123,Weld County,False,"Data-center moratorium, adopted 2026-07-01, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-jefferson-county-2026,moratorium_nation,local,CO,08,Jefferson County,county,moratorium,restriction,in_force,2026-05-19,,39.56998,-105.25619,source_dataset,08059,Jefferson County,True,"Data-center moratorium running to a set end date, adopted 2026-05-19, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-larimer-county-2026,moratorium_nation,local,CO,08,Larimer County,county,moratorium,restriction,in_force,2026-01-27,,40.68102,-105.47269,source_dataset,08069,Larimer County,True,"30-day data-center moratorium, adopted 2026-01-27, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
co-logan-county-2025,moratorium_nation,local,CO,08,Logan County,county,moratorium,restriction,replaced,2025-10-21,,40.7251,-103.12214,source_dataset,08075,Logan County,True,"180-day data-center moratorium, adopted 2025-10-21, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
